id,name,img,description,seattotal,createdAt,updatedAt,automarkerId
1956,Thaco Mobihome VIP 29,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1964,Thaco Mobihome VIP 10,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1969,Xe Buýt Kế Cận Samco I.42 ,SamcoI.42 .jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
1975,Thaco Mobihome VIP 20,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1982,Thaco Mobihome VIP 27,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1985,Hyundai Universe Premium,HyundaiUniversePremium.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,2
1990,Thaco Mobihome VIP 20,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1939,Samco Wenda,SamcoWenda.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,1
1945,Thaco Mobihome VIP,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1951,"Tracomeco Global K29W
",TracomecoGlobalK29W.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,4
1957,Thaco Mobihome VIP 20,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1963,DAEWOO ĐỘNG CƠ DOOSAN,DAEWO.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",49,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,3
1968,Hyundai Solati Dcar X Plus,HyundaiSolatiDcarXPlus.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",10,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,2
1973,Xe buýt Samco City I.51,S.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",26,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
1979,Samco Primas 2,SamcoPrimas.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",37,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
1984,"Tracomeco Global K29W
",TracomecoGlobalK29W.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,4
1988,Hyundai Solati,HyundaiDcarSolati.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",16,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,2
1993,Thaco Mobihome VIP 26,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1998,Samco Felix 2019,SamcoFelix2019.jpg,Phần phía trước của xe Samco 2019 mới được thiết kế hiện đại hơn so với phiên bản Samco 2018 với cặp đèn Phacos được tăng độ chiếu sáng giúp xe nổi bật hơn về buổi tối. Ngay bên dưới cụm đèn Phacos là cặp đèn phá sương mù với 2 đèn 1 bên tăng khả năng nhậ,34,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
2003,Tacomeco Universe Noble K47,UniverseNobleK47.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.698Z,4
2008,Thaco Mobihome VIP 20,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2014,Thaco Mobihome VIP 28,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2018,Hyundai Universe Premium,HyundaiUniversePremium.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,2
2023,Thaco Mobihome VIP 20,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2027,Thaco Mobihome VIP 22,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
1948,Thaco Mobihome VIP 28,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1954,Thaco Mobihome VIP 2,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1958,"Thaco Meadow
",ThacoMeadow.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",34,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1961,Thaco Mobihome VIP 22,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,5
1967,Samco Felix Ci Selega,SamcoFelixCiSelega.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.696Z,1
1972,Samco Wenda,SamcoWenda.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
1977,Hyundai County,Hyundaicounty.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,2
1981,Thaco Mobihome VIP 28,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1987,Thaco Mobihome VIP 2,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1991,"Thaco Meadow
",ThacoMeadow.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",34,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1995,Thaco Mobihome VIP 31,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
2001,Hyundai Solati Dcar X Plus,HyundaiSolatiDcarXPlus.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",10,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.698Z,2
2005,Samco Wenda,SamcoWenda.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.698Z,1
2010,Hyundai County,Hyundaicounty.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,2
2015,Thaco Mobihome VIP 27,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2020,Thaco Mobihome VIP 2,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2025,Thaco Mobihome VIP 90,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2031,Samco Felix 2019,SamcoFelix2019.jpg,Phần phía trước của xe Samco 2019 mới được thiết kế hiện đại hơn so với phiên bản Samco 2018 với cặp đèn Phacos được tăng độ chiếu sáng giúp xe nổi bật hơn về buổi tối. Ngay bên dưới cụm đèn Phacos là cặp đèn phá sương mù với 2 đèn 1 bên tăng khả năng nhậ,34,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,1
1974,Xe buýt Samco City I.40,SamcoCityI.40.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",19,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,1
1978,Thaco Mobihome VIP,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1983,Thaco Mobihome VIP 22,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1989,Thaco Mobihome VIP 29,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1994,Thaco Mobihome VIP 22,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
2000,Samco Felix Ci Selega,SamcoFelixCiSelega.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.698Z,1
2006,Xe buýt Samco City I.51,S.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",26,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.698Z,1
2012,Samco Primas 2,SamcoPrimas.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",37,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,1
2016,Thaco Mobihome VIP 22,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2021,Hyundai Solati,HyundaiDcarSolati.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",16,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,2
2026,Thaco Mobihome VIP 26,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2030,Thaco Mobihome VIP 10,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,5
2035,Xe Buýt Kế Cận Samco I.42 ,SamcoI.42 .jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,1
2040,Xe buýt Samco City I.40,SamcoCityI.40.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",19,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,1
2045,Samco Primas 2,SamcoPrimas.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",37,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.699Z,1
2051,Hyundai Universe Premium,HyundaiUniversePremium.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.700Z,2
2053,Thaco Mobihome VIP 2,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.700Z,5
2059,Thaco Mobihome VIP 26,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.700Z,5
1976,Hyundai New County,Hnewcounty.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,2
1980,Universe Daewoo,UniverseDaewoo.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",47,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,3
1986,Thaco Garden,ThacoGarden.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",29,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
1992,Thaco Mobihome VIP 90,ThacoMobihomeVIP.jpg,"Là mẫu xe dẫn đầu phân khúc về chỉ số N.V.H (Noise – Vibration – Harshness), All-New Cerato tối ưu hóa độ cứng thân xe và sử dụng vật liệu cách âm giúp cải thiện độ ồn, độ rung của xe, tối ưu khả năng vận hành, mang đến cảm giác lái thú vị và hào hứng.",23,2019-09-03T09:35:33.984Z,2019-09-17T08:28:21.697Z,5
